id,title,description,type,difficulty,target_reps,images,instructions,scheduled_days,is_active,created_at,category,session_slot
8f2b0208-859f-4cd9-b50c-a1e208f8cad9,Masaż lodem — ice bath lub ice pack,"Kąpiele lodowe są standardem w NBA recovery rooms. Jeśli nie masz wanny z lodem — okłady lodowe na kolana, kostki i ramiona po intensywnym treningu. Redukuje obrzęki i mikrourazy.",fitness,2,1,[],"[""Wersja pełna (ice bath): wanna z lodowatą wodą 10-15°C, 10-12 minut. Działa najlepiej."",""Wersja dostępna: wiaderko z zimną wodą i lodem, wstaw nogi i kostki na 10 minut."",""Wersja minimum: okłady lodowe (ręcznik z lodem) na bolące miejsca — 15 minut."",""Najważniejsze miejsca: kostki, kolana, łydki — tu zawodnicy doznają urazów najczęściej."",""Timing: 30-60 minut po treningu, nie bezpośrednio po."",""Po lodzie: 10 minut w normalnej temperaturze — ciało samo się rozgrzeje."",""Kontraindikacje: nie stosuj przy otwartych ranach lub przy chorobie z gorączką.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:46:19.566857+00,athleticism,3
93343720-fc0c-4752-916d-dc1a984c1530,Foam rolling — rozluźnienie mięśni,Foam rolling (automasaż wałkiem) to obowiązkowy element recovery w NBA. Rozbija zrosty mięśniowe (trigger points) które powstają po intensywnym treningu. Zawodnicy NBA spędzają 20-30 minut dziennie na rollingu.,fitness,1,1,[],"[""Łydki: roluj od kostki do podkolanówki — 60 sekund każda noga."",""IT band (boczna część uda): od biodra do kolana — 60 sekund każda strona."",""Uda przód (quady): leżysz na brzuchu, wałek pod udami — 60 sekund."",""Plecy górne: wałek pod łopatkami, ręce za głową — 60 sekund."",""Pośladki: siedź na wałku, skrzyżuj jedną nogę — 30 sekund każda strona."",""Na bolesnym miejscu: zatrzymaj się i oddychaj przez ból — 20-30 sekund."",""Nigdy nie rolluj bezpośrednio na stawie kolanowym ani lędźwiowym kręgosłupie.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:46:19.566857+00,athleticism,3
98184693-786a-424f-8dd9-db9f290968c9,Free throw ritual — rutyna koncentracji,"Wielcy strzelcy wolnych mają niezmienną rutynę — te same ruchy, w tej samej kolejności, zawsze. Dirk Nowitzki, Ray Allen, Steve Nash. Rutyna eliminuje myśli i oddaje ciału kontrolę.",shooting_ft,1,50,[],"[""Krok 1: podejdź do linii, trzy głębokie oddechy — dosłownie trzy, policz."",""Krok 2: dwa kozłowania piłką — nie jeden, nie trzy, zawsze dwa."",""Krok 3: spin piłki w rękach — poczuj szwy, ustaw je pod palcami."",""Krok 4: wzrok na przednim obręczu — jeden punkt koncentracji, nie cały kosz."",""Krok 5: zegnij kolana, weź zamach i rzuć — ten sam ruch co zawsze."",""Ćwicz rutynę 50 razy — każdy rzut identyczny proces, nie tylko ruch ale i myśli."",""W meczu pod presją: rutyna to kotwica — ona mówi twojemu ciału \""to znasz\"".""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,shooting,1
a1b1a2b4-fab4-44ee-b3dd-b0d9fa1dfc50,Reactive agility — ćwiczenia reakcji,"Prawdziwy sport to reakcja, nie zaplanowane ruchy. Tu trenujemy odpowiedź na nieoczekiwany bodziec — jak obrońca który zmienia kierunek albo podanie które zmienia tor.",fitness,4,20,[],"[""Ball drop drill: partner trzyma piłkę na wysokości bioder i puszcza bez ostrzeżenia — ty łapiesz zanim odbije drugi raz. 10 razy."",""Color/number reaction: partner mówi liczbę (1=sprint, 2=cofnij, 3=w lewo, 4=w prawo) — reagujesz natychmiast. 10 rund po 20 sekund."",""Shadow drill: partner wykonuje ruchy, ty odbijasz z opóźnieniem maksymalnie 0.5s. 3 minuty."",""Kluczowe: musisz być zrelaksowany żeby być szybki — napięty zawodnik jest wolniejszy."",""Oddychaj rytmicznie w gotowej pozycji — nie wstrzymuj oddechu."",""Po każdej rundzie: shake out nogi i ramiona — reset napięcia mięśniowego.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,athleticism,1
a7112f80-58fd-4eb3-83c9-029118597964,Speed & agility ladder,"Praca nóg przez drabinkę koordynacyjną. Szybkość kroków, koordynacja nóg, rytm — wszystko czego używasz przy crossoverach, obronach i zmianach kierunku.",fitness,3,30,[],"[""Icky shuffle: naprzemiennie wkładasz jedną nogę w okienko drabinki — 5 przebiegów."",""Two in two out: oboje stóp do środka, oboje na zewnątrz — 5 przebiegów."",""Lateral shuffle: boczne kroki przez całą drabinkę — 5 razy w prawo, 5 w lewo."",""Single leg hop: jeden skok na jednej nodze w każde okienko — 3 razy prawa, 3 lewa."",""High knees through ladder: kolana wysoko, szybkie stopy — 5 przebiegów."",""Jeśli nie masz drabinki: narysuj kredy lub taśmą 10 prostokątów 50x50cm."",""Łącznie 30 przebiegów różnymi wzorami — to 15-20 minut intensywnej pracy.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,athleticism,1
a9fcba49-2147-44aa-9c08-97f53e607eff,Screen setting & using,"Dobry screen to najważniejsza rzecz jaką możesz robić dla drużyny gdy nie masz piłki. Dillon Brooks, PJ Tucker — zawodnicy słabsi technicznie ale świetni w screenach grają w NBA przez lata.",fitness,2,20,[],"[""Pozycja do screena: szeroka podstawa, kolana ugięte, ręce złożone przed klatką — nieruchomy blok."",""Ustaw screen w ruch zawodnika, nie przed nim — timing jest kluczowy."",""Używanie screena: podbiegnij blisko do screena — im bliżej tym trudniej obrońcy przejść."",""Read the defense po screenie: flat (prosty), flare (w bok), curl (zawinięcie za screenera)."",""Ćwicz każdy wariant 5 razy w obie strony."",""Backspin po screenie: po ustawieniu — obróć się przodem do piłki natychmiast."",""Komunikacja: krzycz \""screen!\"" zanim ustawisz — daj czas partnerowi na reakcję.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,athleticism,1
ab70a7ff-844b-4215-9737-332c4a053288,Mental toughness — hart ducha,Najtrudniejszy trening na liście — bo nie ma tu ćwiczeń fizycznych. To praca z głową. Kobe Bryant mawiał że gra toczy się między uszami zanim jeszcze wyjdziesz na boisko.,fitness,3,1,[],"[""Visualizacja (10 minut): zamknij oczy, odtwórz w głowie mecz. Widzisz siebie wykonującym każdy ruch perfekcyjnie — rzut, drybling, obronę. Szczegóły: słyszysz buty na parkiecie, czujesz piłkę."",""Dziennik sportowy: napisz 3 rzeczy które dzisiaj zrobiłeś dobrze i 1 którą poprawisz jutro."",""Cold exposure (opcjonalnie): 30 sekund zimnego prysznica po treningu — buduje tolerancję dyskomfortu."",""Affirmacje: powiedz na głos 3 razy: \""Jestem zawodnikiem NBA. Pracuję ciężej niż moja konkurencja. Każdy trening przybliża mnie do celu.\"""",""Review: obejrzyj 10 minut highlights twojego ulubionego zawodnika — z nastawieniem analitycznym, nie fanowskim. Co robi swoimi nogami? Jak trzyma piłkę?"",""To nie jest opcjonalne — mental game decyduje o karierze bardziej niż talent fizyczny.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,athleticism,1
ac83f6a2-0e2a-4c79-9b5c-6321d2a70861,17s — NBA conditioning test,Oficjalny test kondycji NBA — 17 biegów z końca do końca boiska w czasie 60 sekund z 25-sekundowymi przerwami. Używany w preseason przez wszystkie drużyny NBA.,fitness,5,17,[],"[""Jedno \""17\"" = bieg z linii końcowej do linii końcowej i z powrotem."",""Masz 60 sekund żeby wykonać jeden bieg."",""Przerwa: 25 sekund."",""Powtarzasz 17 razy."",""Łącznie: ok. 30 minut intensywnej pracy."",""Cel zawodowego koszykarza: każdy bieg poniżej 35 sekund."",""Cel nastoletniego: zacznij od 10 razy, dodawaj 1-2 co tydzień."",""Jeśli nie masz boiska: 28m tam i z powrotem na bieżni lub ulicy.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,athleticism,1
afc3f1ca-74bc-4678-b3f0-31caafee6d46,Passing & vision — kreowanie gry,"Najlepsi rozgrywający widzą boisko 2 sekundy przed innymi. LeBron, Magic, Luka — ich asysty to efekt tysięcy godzin ćwiczenia podań i czytania pozycji. Nawet jeśli nie jesteś rozgrywającym — dobre podania wyróżniają zawodników.",fitness,3,50,[],"[""Chest pass: 15 podań do ściany z 4 metrów — skupienie na rotacji piłki i sile."",""Bounce pass: 15 podań o podłogę — piłka powinna odbić się na wysokości bioder odbiorcy."",""Overhead pass: 10 podań zza głowy — używasz do podania przez obrońcę."",""No-look pass: patrz w lewo, podaj w prawo — 10 razy (potrzebujesz partnera lub ściany)."",""Pocket pass: niskie, szybkie podanie do gracza przy koszu — 10 razy."",""Kluczowe przy każdym podaniu: celuj w ręce odbiorcy, nie w klatkę piersiową."",""Ćwicz podania ze słabej ręki — twoja lewa ręka podaje tyle samo co prawa.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,athleticism,1
b48c52c8-4247-4012-a52f-596d6a820391,Podstawowe kozłowanie — 5 ruchów,"Seria pięciu fundamentalnych ruchów dryblingu wykonywana w miejscu. Codzienne 10 minut tej sesji przez rok zbuduje ci ręce które reagują automatycznie — bez myślenia. Tak ćwiczyli Magic, Stockton, Chris Paul.",dribbling,1,200,[],"[""Crossover: piłka z prawej do lewej ręki przed ciałem — niski, szybki, agresywny."",""Between the legs: kozłowanie między nogami naprzemiennie — prawa-lewa."",""Behind the back: piłka za plecami z jednej ręki do drugiej."",""Hesitation: normalny drybling, nagłe zatrzymanie piłki na sekundę, potem kontynuacja."",""Spin move: obrót o 360° z piłką przy nodze, zmiana ręki."",""Każdy ruch: 40 powtórzeń (20 w każdą stronę) — razem 200."",""Tempo: zacznij wolno (3 tygodnie), potem przyspieszaj co tydzień.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,dribbling,1
c241f602-0001-49d4-830f-891bfdc71eda,Lower body explosion — siła nóg,"Potęga nóg to fundament wszystkiego w koszykówce. Wszystkie skoki, sprinty, zmiany kierunku — nogi. Najsilniejsze nogi w NBA należą do Ziona Williamson i Giannis Antetokounmpo.",fitness,4,50,[],"[""Bodyweight squats: 20 przysiadów, kolana nad palcami stóp, uda do 90°."",""Jump squats: przysiad i eksplozja w górę, miękkie lądowanie — 15 razy."",""Bulgarian split squats: tylna noga na ławce, przednia noga w przysiadzie — 10 razy każda."",""Glute bridges: leżysz, unosisz biodra — 20 razy. Wersja trudna: jednonóż."",""Calf raises: wspięcia na palce — 3 x 20. Wersja trudna: na jednej nodze z krawędzi schodka."",""Wall sit: 3 x 45 sekund — uda równoległe do podłogi, plecy przy ścianie."",""Kluczowe: nie ignoruj single-leg ćwiczeń — kosynmetria nóg zapobiega urazom.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,athleticism,1
c77b12de-b011-4fdd-8320-3278b9556cab,Footwork — mamba mentality,"Praca nóg Koby Bryanta. Pivot, jab step, rip through — trzy ruchy które dawały mu wolny rzut z każdej pozycji na boisku. Zawodnicy NBA mówią że footwork to podstawa wszystkiego.",fitness,3,40,[],"[""Pivot na stopie: przyjmij pozycję, obracaj się na lewej stopie — pełne 360°, 10 razy. Potem prawa."",""Jab step series: jab w prawo, jab w lewo, jab i crossover, jab i drive — po 8 każdy."",""Drop step: tyłem do kosza, pivot i drop step pod kosz po prawej — 10 razy. Potem lewa."",""Rip through: obrońca ręce w górę, ty przesuwasz piłkę pod jego rękami — 10 razy."",""Up & under: symulacja rzutu, obrońca skacze, ty wchodzisz pod niego — 10 razy."",""Ćwicz każdy ruch bardzo powoli najpierw — mózg musi zakodować ruch zanim przyspieszy."",""Technika > prędkość na tym etapie nauki.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,athleticism,1
cb4d5efc-21fc-481d-8447-eb76b0937ad8,Stretching dynamiczny — poranny rytuał,"Stretching dynamiczny rano aktywuje mięśnie, poprawia ruchomość stawów i przygotowuje ciało do treningu. W przeciwieństwie do statycznego — nie osłabia mięśni przed wysiłkiem.",fitness,1,1,[],"[""Leg swings przód-tył: trzymaj się ściany, machaj nogą jak wahadło — 15 razy każda."",""Leg swings boczne: w bok i przez środek — 15 razy każda noga."",""Hip circles: ręce na biodrach, wielkie kółka biodrami — 10 w każdą stronę."",""Arm circles: kółka ramionami, małe i duże — 10 w każdą stronę."",""Torso twists: ręce wyciągnięte, skręcaj tułów w obie strony — 15 razy."",""Squat to stand: przysiad, wyprostuj nogi trzymając stopy, wróć — 10 razy."",""Walking lunges: 10 kroków wykrokiem w przód."",""Całość: 8-10 minut. Rób to PRZED każdym treningiem, nie po.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:46:19.566857+00,athleticism,1
cb9bc498-083d-4db2-a505-b00c5d044a1a,Active recovery — stretching i mobilność,Nie ma postępu bez regeneracji. Zawodnicy NBA spędzają tyle samo czasu na recovery co na treningu. Stretching po każdej sesji to inwestycja w zdrowe stawy i długą karierę.,fitness,1,1,[],"[""Quad stretch: stój na jednej nodze, złap drugą za kostkę — 30 sekund każda."",""Hip flexor lunge: kolano na ziemi, wypchaj biodra do przodu — 30 sekund każda strona."",""Hamstring stretch: noga prosta, pochyl się — 30 sekund każda."",""Ankle circles: 10 kółek każdą stopą w obie strony — zapobieganie skręceniu."",""Shoulder cross-body: ramię przez klatkę, drugie ramię pociąga — 30 sekund każde."",""Thoracic rotation: kolana złożone w bok, obracaj górę ciała — 10 razy każda strona."",""Zakończ: 5 minut spokojnego leżenia, głębokie oddychanie przeponowe."",""To jest trening — nie omijaj go bo \""nie czujesz się zmęczony po\"".""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,athleticism,1
cbd4dde1-c5e1-467d-927d-ef3690461661,Upper body — siła górnej połowy,"Siła rąk, barków i klatki piersiowej przekłada się bezpośrednio na siłę rzutu, odporność na kontakt i walki o piłkę. Każdy zawodnik NBA ma siłownię jako obowiązkowy element tygodnia.",fitness,3,60,[],"[""Push-ups: 4 serie do upadku mięśniowego — standard, nie ściągaj."",""Diamond push-ups: ręce w trójkąt pod klatką — obciąża triceps bardziej — 3 serie x 10."",""Pike push-ups: biodra wysoko, głowa między ramionami — imituje overhead press — 3 x 8."",""Dips: na krześle lub ławce — 3 x 12."",""Plank to push-up: z planku na rękach do planku na łokciach, naprzemiennie — 10 razy."",""Odpoczynek: 90 sekund między seriami."",""Progresja: gdy 4 serie push-ups nie są wyzwaniem — zacznij z obciążeniem na plecach.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,athleticism,1
d1e78efd-04c1-4d62-894a-980136951936,Dziennik sportowca — refleksja,"Pisanie dziennika to narzędzie używane przez elitę sportu i biznesu. Michael Jordan, Tim Duncan, Kobe Bryant prowadzili dzienniki. Badania pokazują że refleksja pisemna przyspiesza naukę o 25%.",fitness,1,1,[],"[""Weź zeszyt — fizyczny, nie aplikację. Pisanie ręczne angażuje inaczej mózg."",""Pytanie 1: Co dziś zrobiłem dobrze na treningu? (minimum 3 rzeczy — zawsze znajdziesz)"",""Pytanie 2: Co było najtrudniejsze? Co dokładnie sprawia mi trudność?"",""Pytanie 3: Jaki jeden konkretny element poprawię jutro?"",""Pytanie 4: Jak się czuję fizycznie? (skala 1-10) i mentalnie? (skala 1-10)"",""Pytanie 5: Czy mój cel długoterminowy (NBA) wciąż mi świeci? Co zrobiłem dziś w jego kierunku?"",""Czas: 10-15 minut. Nie mniej. Pisz szczerze — to tylko dla ciebie.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:46:19.566857+00,athleticism,3
d36b230f-91ef-4787-8349-b114b6322687,Catch & shoot — corner three,"Corner three to najlepszy rzut w NBA — krótszy łuk, dobry kąt do tablicy. Wyspecjalizowani strzelcy z cornera zarabiają miliony. Catch & shoot z gotowej pozycji — minimum czasu od złapania do oddania rzutu.",shooting_3pt,3,60,[],"[""Stój w lewym lub prawym narożniku, 30-50cm za łukiem."",""Bądź w gotowej pozycji ZANIM dostaniesz piłkę — kolana lekko ugięte."",""Rzuć piłkę do siebie pod kątem symulującym podanie z niskiego postu."",""Złap z gotowymi stopami — nie przestawiaj nóg po złapaniu."",""Natychmiastowy rzut — catch and release w jednym płynnym ruchu."",""Twoim wrogiem jest zbędny drybling przed rzutem — eliminuj go."",""Po 30 rzutach z lewego cornera, 30 z prawego.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,shooting,1
d7aa5df8-4984-4ee5-bef0-16f51627cfe0,Czytanie o koszykówce — 30 minut,"LeBron James czyta codziennie. Kobe Bryant studiował filozofię zen i książki o przywództwie. Czytanie buduje mental, słownictwo taktyczne i perspektywę której nie daje trening fizyczny. Dziś 30 minut — jedna z tych pozycji.",fitness,1,1,[],"[""Opcja 1: \""The Mamba Mentality\"" — Kobe Bryant o swojej filozofii treningowej."",""Opcja 2: \""The Last Dance\"" (książka) — Jordan, dyscyplina, presja."",""Opcja 3: \""Inner Game of Tennis\"" Timothy Gallwey — o koncentracji (działa dla każdego sportu)."",""Opcja 4: \""Atomic Habits\"" James Clear — budowanie nawyków treningowych."",""Opcja 5: artykuły taktyczne na basketball-reference.com lub NBA.com/stats."",""Podczas czytania: miej notes obok. Zapisuj 1-2 rzeczy które możesz zastosować."",""Cel: 30 minut bez telefonu, bez przerw — pełna koncentracja.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:46:19.566857+00,athleticism,3
e1e5cef4-be10-424f-bc81-6383ef1c1466,Dribbling w ruchu — full court,"Kozłowanie na całym boisku — 20 długości. Każda długość innym ruchem. To buduje kontrolę piłki w tempie gry, nie w miejscu. Widzisz boisko, kozłujesz bez patrzenia na piłkę.",dribbling,2,20,[],"[""Długość 1-2: prawa ręka, szybkie kozłowanie — jak najszybciej przez całe boisko."",""Długość 3-4: lewa ręka, szybkie kozłowanie — lewa jest słabsza, pracuj nad nią."",""Długość 5-6: crossover co 3 kozłowania — rytmicznie."",""Długość 7-8: between the legs co 2 kozłowania."",""Długość 9-10: spider dribble — naprzemiennie przed i za nogami."",""Długości 11-20: powtórz sekwencję, tym razem szybciej."",""NIE patrz na piłkę — wzrok przed siebie, jak w meczu.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,dribbling,1
e69a1574-cb56-47f5-8c76-dc51b2c55429,Pull-up jumper — 2pt z dryblingu,"Najtrudniejszy rzut w repertuarze — zatrzymanie się i oddanie dwójki z dryblingu. Używany przez Lillarda, Harden, Mitchella w kluczowych momentach. Wymaga synchronizacji nóg, bioder i ramion po ruchu.",shooting_2pt,4,60,[],"[""Zacznij z piłką na obwodzie, twarzą do kosza."",""Dwa kroki agresywnego dryblingu w kierunku kosza — buduj pęd."",""Gwałtowne zatrzymanie na dwóch stopach jednocześnie (jumpstop)."",""Kolana głęboko zgięte przy zatrzymaniu — absorbuj energię."",""Natychmiastowy skok w górę z tej pozycji — bez dodatkowego przygotowania."",""W powietrzu stabilizujesz piłkę i wykonujesz rzut na szczycie skoku."",""Ćwicz z obu stron i z prostej.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,shooting,1
ec32024c-da6f-4511-8102-af3e51a3bc2a,Foam Rolling,Automasaż rollerem. Przyspiesza regenerację.,fitness,1,,[],"[""Rolluj łydki – 60s każda."",""Rolluj uda z przodu – 60s każda noga."",""Rolluj plecy – 90s."",""Rolluj biodra i pośladki – 60s każda strona.""]","[1,2,3,4,5,6,7]",true,2026-04-11 19:44:42.761361+00,recovery,1
ef156a49-903a-4f38-89bd-e962852e5630,Oddech i wizualizacja,Trening mentalny. Tak samo ważny jak fizyczny.,fitness,1,,[],"[""Usiądź w ciszy na 10 minut."",""Oddychaj: 4s wdech, 4s zatrzymanie, 4s wydech."",""Wizualizuj swoje najlepsze zagrania."",""Wyobraź sobie jutrzejszy trening w szczegółach.""]","[1,2,3,4,5,6,7]",true,2026-04-11 19:44:42.761361+00,recovery,1
f0b89fef-c835-42ba-8585-5aee465e0323,Vertical jump — trening skoczności,Program skoczności oparty na metodzie plyometrycznej — tej samej co używają trenerzy NBA. Zyon Williamson skakał 45 cali. Każdy centymetr skoku to tysiące powtórzeń. To jest ten trening.,fitness,4,50,[],"[""Box jumps: skocz na skrzynkę (40-60cm), wróć schodząc nie skacząc — 10 razy."",""Depth jumps: zeskocz ze skrzynki, natychmiast skocz jak najwyżej — 8 razy."",""Squat jumps: przysiad do 90°, eksploduj w górę, miękkkie lądowanie — 10 razy."",""Single leg hops: 5 skoków na prawej nodze, 5 na lewej — jak daleko/wysoko."",""Rim jumps: skakaj pod tablicą i dotykaj obręczy lub jak najwyżej — 10 razy."",""Calf raises ze skokiem: wspięcie na palce i natychmiastowy wyskok — 7 razy."",""Pełny odpoczynek 2 minuty między seriami — to ćwiczenie siłowe, nie cardio.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,athleticism,1
f3c5e020-7836-4c60-b5fc-0446cd1b1625,Wolne — seria 100,"Fundament każdego koszykarza NBA. Curry trafia ponad 90% wolnych — to nie talent, to tysiące godzin powtórzeń. Wolne rzuty to jedyna sytuacja w koszykówce gdzie masz pełną kontrolę — zero obrońcy, zero presji czasu. Wyrabiasz tutaj powtarzalny, mechaniczny ruch który działa też pod presją w meczu.",shooting_ft,2,100,[],"[""Stań dokładnie w centrum linii rzutów wolnych, stopy na szerokość bioder."",""Piłka spoczywa na opuszkach palców, nie na dłoni — czujesz każdy panel."",""Kolano rzucającej nogi lekko zgięte, łokieć pod piłką tworzy kąt 90°."",""Weź głęboki oddech, skoncentruj wzrok na przednim obręczu."",""Płynny ruch w górę — prostuj kolana i łokieć jednocześnie."",""Zakończ z \""gęsią szyją\"" — ręka opuszczona do przodu, palce wskazują kosz."",""Utrzymaj pozycję follow-through przez 2 sekundy."",""Rób serie po 10, notuj ile trafiasz z każdej serii.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,shooting,1
f70c7802-9985-4715-baeb-f46100a4382d,Zimny prysznic — cold exposure,"Zimna woda po treningu redukuje stan zapalny w mięśniach, przyspiesza regenerację i buduje tolerancję dyskomfortu — tę samą która pomaga w 4. kwarcie gdy jesteś zmęczony. Wim Hof, LeBron James i Ja Morant stosują cold therapy regularnie.",fitness,2,1,[],"[""Zaraz po treningu — pod prysznicem."",""Zacznij ciepło przez 2 minuty (rozgrzewka)."",""Przekręć na zimno — tak zimno jak możesz."",""Pierwsze 30 sekund: będziesz chciał uciec. Nie uciekaj. Oddychaj powoli."",""Cel po 4 tygodniach: 2 minuty zimnej wody."",""Cel po 8 tygodniach: 3 minuty zimnej wody."",""Jeśli to za trudne na start: naprzemiennie 30s ciepło, 30s zimno — 5 razy."",""Nigdy zimny prysznic przed treningiem siłowym — zmniejsza hipertrofię mięśni.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:46:19.566857+00,athleticism,3
ffd83af0-3da4-45c5-afc0-5ba6f1fdc534,Floater — rzut łyżeczką,"Broń do walki z wysokimi obrońcami. Tony Parker i Trae Young zbudowali kariery na tym rzucie. Wykonywany w ruchu, z bliska, z wysokim łukiem który przechodzi nad wyciągniętymi rękami. Wymaga niezwykłego wyczucia.",shooting_2pt,5,40,[],"[""Zacznij na skrzydle z piłką, drive w stronę kosza."",""Jeden lub dwa kroki wejścia pod kosz — nie zatrzymujesz się."",""Na ostatnim kroku wybij się na jednej nodze (jak do layupu)."",""Piłka wyrzucona jedną ręką z wysokim łukiem — cel: górna część tablicy lub przedni obręcz."",""Kluczowe: miękki dotyk, piłka \""odpływa\"" z palców a nie jest pchnięta."",""Ćwicz z prawej i lewej strony."",""Wizualizuj wysokiego obrońcę — rzuć piłkę wyżej niż myślisz że trzeba.""]","[1,2,3,4,5,6,7]",true,2026-04-10 10:34:17.314743+00,shooting,1